source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,Trump defends campaign manager charged for bruising a reporter:https://t.co/EKU5QMgjd4,03-29-2016 21:19:56,3389,10707,false,714925079247847424
Twitter for iPhone,Thank you! #Trump2016 https://t.co/ZWZkHrtRQN,03-29-2016 21:25:44,7062,18041,false,714926538714660866
Twitter for iPhone,Final #'s just announced in the GREAT State of MO. TRUMP WINS! New certified #'s show a 365 vote increase for me- @ least 12 more delegates!,03-30-2016 00:07:20,8459,24491,false,714967208439451650
Twitter for iPhone,.@DavidGregory got thrown off of TV by NBC fired like a dog! Now he is on @CNN being nasty to me. Not nice!,03-30-2016 03:10:20,4185,13606,false,715013260462960642
Twitter for iPhone,RT @DonaldJTrumpJr: Nice piece and video today in the Wall Street Journal: Trump’s three eldest children jump into campaign https://t.co/35…,03-30-2016 16:32:22,3578,0,true,715215099082878977
Twitter for iPhone,THANK YOU NEW YORK!#MakeAmericaGreatAgain #Trump2016https://t.co/PuqiM93zOS https://t.co/fSgpKjwk2q,03-30-2016 16:35:57,7040,18233,false,715216002347360256
Twitter for iPhone,Please keep your thoughts &amp; prayers with Melissa Young- Miss Wisconsin 2005. https://t.co/D8RBfufIwH,03-30-2016 17:05:51,7583,18450,false,715223526635094016
Twitter for iPhone,Congratulations to @CNN for having the wisdom to pick TRUMP! #MakeAmericaGreatAgain #Trump2016 https://t.co/Up8DhQulZ4,03-30-2016 21:17:43,4904,14374,false,715286909824663552
Twitter for iPhone,Thank you- Appleton Wisconsin!#WIPrimary #Trump2016 https://t.co/XkbTWHpEvy https://t.co/klUNUV2J5S,03-30-2016 21:35:14,6218,17001,false,715291320563146752
Twitter for iPhone,The Trump Doctrine: Peace Through Strength. #Trump2016 https://t.co/2GD1TT8fXc https://t.co/tr1ILOoLUb,03-31-2016 13:48:20,6320,15680,false,715536209385115649
Twitter for iPhone,Just had a very nice meeting with @Reince Priebus and the @GOP. Looking forward to bringing the Party together --- and it will happen!,03-31-2016 19:05:59,8956,25636,false,715616148335759360
Twitter for iPhone,THANK YOU WISCONSIN! #VoteTrump next Tuesday April 5th! #WIPrimaryhttps://t.co/4tymy651ZP https://t.co/IOBhOXeBiN,03-31-2016 20:27:40,5466,13724,false,715636703369691136
Twitter for iPhone,THANK YOU AMERICA! #Trump2016#MakeAmericaGreatAgain https://t.co/09hTbBgPHf https://t.co/uJnmDnvkUv,03-31-2016 22:16:30,5491,14850,false,715664091893731329
Twitter for iPhone,THANK YOU NEW YORK! #Trump2016 https://t.co/ONDROBrDwr,03-31-2016 22:33:09,4945,13389,false,715668280153911296
Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016https://t.co/aANxirUJJD https://t.co/VlMynYN3sd,04-01-2016 02:21:02,6208,15205,false,715725628465680386
Twitter for iPhone,My new radio ad airing today in Wisconsin! See you soon!#WIPrimary #Trump2016 https://t.co/iEbcYqyk3i,04-01-2016 19:12:58,4850,11687,false,715980291672829953
Twitter for iPhone,MAKE AMERICA GREAT AGAIN! https://t.co/SULeDE2PYp,04-01-2016 22:36:39,3866,11980,false,716031548382773248
Twitter for iPhone,Join me on Monday April 4th in Milwaukee! #WIPrimary #Trump2016Tickets: https://t.co/L0PmEwdRxn https://t.co/F7P4s6oAzN,04-02-2016 19:18:14,3900,9419,false,716344003789266944
Twitter for iPhone,Great honor to have @GOP General Counsel #JohnRyder as a Trump delegate in TN. RNC meeting well worth it! Unifying the party!,04-02-2016 20:19:05,4843,13586,false,716359318828769280
Twitter for iPhone,.@HeyTammyBruce- Thank you for your nice words on Fox today. They never use my full statements on nuclear which you would agree with!,04-02-2016 20:30:25,3749,12801,false,716362171404435458
Twitter for iPhone,.@FoxNews should be ashamed for allowing experts to explain how to make a nuclear attack!,04-02-2016 20:31:12,4794,13734,false,716362367119069185
Twitter for iPhone,A GREAT DAY IN WISCONSIN!Thank you #Racine &amp; #Wausau! Just arrived in #EauClaire! #Trump2016#WIPrimary #TrumpTrain https://t.co/a0iKqNepD5,04-02-2016 23:51:08,4744,14151,false,716412682581053440
Twitter for iPhone,I will be interviewed by @jdickerson on @FaceTheNation tomorrow morning. Enjoy! #Trump2016,04-03-2016 03:09:48,2666,8760,false,716462678802345984
Twitter for iPhone,Thank you Eau Claire Wisconsin. #VoteTrump on Tuesday April 5th!MAKE AMERICA GREAT AGAIN! https://t.co/JI5JqwHnMC,04-03-2016 03:15:09,4780,14685,false,716464023273910273
Twitter for iPhone,Thank you! #Trump2016 #WIPrimary https://t.co/alx0AY6E8J,04-03-2016 13:46:39,5677,15394,false,716622947901915136
Twitter for iPhone,Thank you New York and Pennsylvania! #MakeAmericaGreatAgain #Trump2016 https://t.co/sziCGsvGbz,04-03-2016 17:48:16,5975,15445,false,716683752227913728
Twitter for iPhone,Thank you Miss Katie's Diner!#MakeAmericaGreatAgain #Trump2016https://t.co/oYpUYJmpKI https://t.co/uTSIiVqPkT,04-03-2016 18:05:32,3991,11798,false,716688097237458945
Twitter for iPhone,I will be in Milwaukee Wisconsin- tomorrow at 7pmE with @MELANIATRUMP. Join us! #WIPrimary #Trump2016 https://t.co/L0PmEwdRxn,04-03-2016 20:43:32,3527,9943,false,716727859876917248
Twitter for iPhone,Congratulations to @gohermie for winning the @ShellHouOpen. We are all proud of you @TNGCBedminster &amp; all @TrumpGolf clubs! Great going!,04-03-2016 23:48:11,2181,8935,false,716774329837420544
Twitter for iPhone,I am on @FoxNews with @greta doing a town hall from Wisconsin- now! Enjoy!#MakeAmericaGreatAgain #Trump2016,04-04-2016 00:14:13,2637,11248,false,716780878777556994
Twitter for iPhone,A great night in West Allis Wisconsin! Thank you! #VoteTrumpWI #WIPrimary https://t.co/4x9gw1RhWS https://t.co/syGyqtOebs,04-04-2016 02:16:34,4838,13772,false,716811670031581185
Twitter for iPhone,This Tweet from @realDonaldTrump has been withheld in response to a report from the copyright holder.,04-04-2016 14:57:15,12840,23068,false,717003103871115267
Twitter for iPhone,Just departing La Crosse Wisconsin. Thank you! #Trump2016 #WIPrimaryhttps://t.co/xk2cVAz0eY https://t.co/7umXgUjEzi,04-04-2016 16:34:21,3163,10313,false,717027537990365186
Twitter for iPhone,Congratulations Jim Herman! We are all proud of you @TrumpGolf!https://t.co/RuuTippjw1,04-04-2016 18:03:52,1979,7115,false,717050067840929792
Twitter for iPhone,Will be interviewed on @SeanHannity on @FoxNews from #Wisconsin tonight. My wife Melania will join me for the entire show.,04-04-2016 20:35:52,3659,11402,false,717088318068891648
Twitter for iPhone,Wow great news from Wisconsin. Just made two speeches there with a big one coming tonight. Thank you! https://t.co/Bf95GysWDN,04-04-2016 20:53:46,4363,12264,false,717092823326064640
Twitter for iPhone,Leaving Superior Wisconsin now. Thank you! #Trump2016 #WIPrimaryhttps://t.co/AoTBAQgcZr https://t.co/2C4HEwrTQF,04-04-2016 21:07:04,3693,11340,false,717096171068661761
Twitter for iPhone,MAKE AMERICA GREAT AGAIN!https://t.co/yypR5snYBC,04-05-2016 00:02:54,11948,21430,false,717140417469349888
Twitter for iPhone,I will be on @SeanHannity @FoxNews- tonight at 10pmE w/ @MELANIATRUMP from Wisconsin. Enjoy! #WIPrimary #Trump2016 https://t.co/znfxf2wyrr,04-05-2016 01:14:09,2816,10344,false,717158349008011264
Twitter for iPhone,MAKE AMERICA GREAT AGAIN!https://t.co/iiXHgM7aA2,04-05-2016 03:29:30,7631,16452,false,717192412213420032
Twitter for iPhone,Good morning Wisconsin! The polls are now open! #VoteTrump today &amp; we will MakeAmericaGreatAgain! https://t.co/cXvX5SCF3c,04-05-2016 12:00:35,9358,20727,false,717321031321432064
Twitter for iPhone,Wow @Politico is in total disarray with almost everybody quitting. Goodnews -- bad dishonest journalists! https://t.co/xTvGLDXY5O,04-05-2016 19:25:58,3355,8552,false,717433113882787840
Twitter for iPhone,Still time to get out and VOTE!#WIPrimary #Trump2016 #MAGAhttps://t.co/HjnGrR25Vf,04-05-2016 22:47:28,4017,11851,false,717483825446707200
Twitter for iPhone,I was not scheduled to be on the @oreillyfactor. Pure fiction!,04-07-2016 00:30:39,3061,10591,false,717872177782124545
Twitter for iPhone,Unbelievable evening. Just made a speech in front 17000 amazing New Yorkers in Bethpage Long Island--- great to be home!,04-07-2016 00:31:02,7620,27576,false,717872274569822208
Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016 https://t.co/hjygbNsxee,04-07-2016 03:02:28,6485,17759,false,717910383491751936
Twitter for iPhone,A great honor to visit the 9/11 Memorial Museum with my wife @MELANIATRUMP today. #NewYorkValues https://t.co/eKCEWRD0Ro,04-09-2016 21:29:18,6459,20879,false,718913705111613440
Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016https://t.co/TvFgM4TqKj,04-10-2016 19:23:50,3445,8565,false,719244517929578496
Twitter for iPhone,Why does the liberal media think Bill O'Reilly  (@oreillyfactor) is a complete and total vulgarian? I don't think so!,04-11-2016 20:58:42,2654,10249,false,719630780499128320
Twitter for iPhone,Leaving for Albany New York now massive crowd expected. Very exciting!,04-11-2016 20:58:59,3326,13215,false,719630850716000257
Twitter for iPhone,A very interesting piece by a very good writer @KirstenPowers of @USATODAY and @FoxNews. https://t.co/gLuMitRitg,04-11-2016 22:07:39,3671,8681,false,719648132225699840
Twitter for iPhone,Tune in &amp; join me live in Albany New York! 7pmE start time! I love you New York! #Trump2016 #TrumpTrain https://t.co/rY5zqUX9Wu,04-11-2016 22:49:25,2387,7977,false,719658640848723968
Twitter for iPhone,Join me in Rome NY- tomorrow!#Trump2016 #NYPrimaryTickets available: https://t.co/VGCdQubia1,04-11-2016 23:02:54,2723,7799,false,719662034573504517
Twitter for iPhone,Thank you Albany New York!#MakeAmericaGreatAgain #Trump2016https://t.co/IAOuSY5VDC https://t.co/WcItUuxej8,04-12-2016 01:31:23,5268,14203,false,719699403435585537
Twitter for iPhone,WOW great new poll- New York! Thank you for your support! #Trump2016#NewYorkValues https://t.co/kuvCXJXjcr https://t.co/WSVmdI8vfZ,04-12-2016 10:13:02,6050,15691,false,719830679765270528
Twitter for iPhone,Missouri just confirmed #Trump2016 as the official winner- with an additional 12 delegates. #MakeAmericaGreatAgain https://t.co/AVTkCAne5w,04-12-2016 16:02:54,6038,18377,false,719918725936373761
Twitter for iPhone,THANK YOU California Maryland New York and Pennsylvania! See you soon!#MakeAmericaGreatAgain #Trump2016 https://t.co/2lyqnMRIGq,04-12-2016 16:10:23,7217,18643,false,719920610210615296
Twitter for iPhone,I LOVE NEW YORK! #NewYorkValues https://t.co/dbTDhYAX1v,04-12-2016 22:15:28,3874,11959,false,720012484174811136
Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016  https://t.co/l5TyL8U4e8,04-13-2016 05:10:07,3396,10232,false,720116836617072641
Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016 https://t.co/249n3yLQxS,04-13-2016 05:11:41,3715,10850,false,720117231821156352
Twitter for iPhone,Join me in Pittsburgh- tonight at 7pmE! #Trump2016 #TrumpTrainTickets: https://t.co/TrKj5lGXup,04-13-2016 13:48:43,3598,10060,false,720247344197820416
Twitter for iPhone,Will be interviewed by @SeanHannity on @FoxNews tonight at 10pm from Pennsylvania. Enjoy! #Trump2016 https://t.co/8IJ40zKS90,04-14-2016 01:06:25,3275,11363,false,720417893696040960
Twitter for iPhone,Thank you Pittsburgh Pennsylvania!#MakeAmericaGreatAgain #Trump2016 https://t.co/7WHS3vbXSw,04-14-2016 04:47:21,4643,14148,false,720473496187498496
Twitter for iPhone,Join me on Saturday- in Syracuse New York! #NYPrimary #Trump2016https://t.co/F6JkPKb1hn https://t.co/yfJZUlDdCM,04-14-2016 17:55:23,3537,8791,false,720671808861696003
Twitter for iPhone,MAKE AMERICA GREAT AGAIN!https://t.co/VxVOG3c5RZ,04-15-2016 03:50:37,5307,12397,false,720821603064524800
Twitter for iPhone,Thank you America! #Trump2016 https://t.co/PTKkrLeuCB,04-15-2016 21:12:00,5564,15203,false,721083678387003396
Twitter for iPhone,Thank you @NYPost! #Trump2016https://t.co/KzGweIxaEo,04-15-2016 21:52:38,3731,10986,false,721093904527925249
Twitter for iPhone,Join me this weekend! #NYPrimary4/16: SYRACUSE - NOONhttps://t.co/Eu43S1wJN94/16: WATERTOWN - 3pmhttps://t.co/UdOZzisJhA #Trump2016,04-16-2016 00:59:09,2220,6236,false,721140843525050369
Twitter for iPhone,#ICYMI: @foxandfriends this morning. https://t.co/s5pUEdCWI0,04-16-2016 14:28:39,2662,7379,false,721344559205244928
Twitter for iPhone,Just arrived in Syracuse NY. Big crowd great place! We will bring back the desperately needed jobs. #NYPrimary https://t.co/vOEQDsEAKC,04-16-2016 16:16:13,4136,16060,false,721371631118127104
Twitter for iPhone,THANK YOU SYRACUSE! #NYPrimaryhttps://t.co/9oHimG204Y https://t.co/agy5p8NCox,04-16-2016 18:16:01,2258,6855,false,721401779276144640
Twitter for iPhone,Will be on Hannity tonight. Rebroadcast of town hall from Pittsburgh PA. 8:00pm on FOX. Enjoy! #Trump2016 https://t.co/ZhaxXnAohm,04-16-2016 23:49:01,2597,9826,false,721485578278203397
Twitter for iPhone,See you tomorrow Dutchess County New York! #NYPrimary #TrumpTrainhttps://t.co/z9LOIkEyOq https://t.co/caMLixZfda,04-17-2016 00:13:34,2963,8175,false,721491758236962816
Twitter for iPhone,Thank you California Connecticut Maryland and Pennsylvania!#MakeAmericaGreatAgain #Trump2016 https://t.co/pwFFHyzSE6,04-17-2016 00:27:45,5056,13217,false,721495328097042432
Twitter for iPhone,#MakeAmericaGreatAgain #NYPrimary https://t.co/x0smlMCWau,04-17-2016 02:50:24,5671,12899,false,721531225916223488
Twitter for iPhone,Thank you California! Will see you soon! #MakeAmericaGreatAgain https://t.co/VyxSXUEkZn https://t.co/5rk1U4dQ7r,04-17-2016 21:01:04,5603,14166,false,721805701325172736
Twitter for iPhone,Thank you for today's endorsement New York Veteran Police Association! #NewYorkValues https://t.co/AMFBymUXuZ https://t.co/ZQHmkBDUnA,04-17-2016 23:04:53,6554,17866,false,721836860356628482
Twitter for iPhone,Thank you Buffalo! #NYPrimary https://t.co/Z9QphVlZft https://t.co/4ujDuOvLPj,04-19-2016 03:32:02,3595,10640,false,722266479660556289
Twitter for iPhone,Thank you Eric! https://t.co/pu1vDiQlrV,04-19-2016 15:17:06,2034,6926,false,722443916742639617
Twitter for iPhone,Join me in Indianapolis Indiana tomorrow at 3pm! #Trump2016#MakeAmericaGreatAgainTickets: https://t.co/36c7PLAqyq https://t.co/JBNYtk3FyE,04-19-2016 16:01:54,2879,7053,false,722455189911953409
Twitter for iPhone,Thank you New York! I love you!#MakeAmericaGreatAgain #Trump2016 https://t.co/T1J0aUwMXl,04-20-2016 01:08:36,10024,24733,false,722592772096724997
Twitter for iPhone,Off to Indiana! #Trump2016 https://t.co/zqUdaaSaXD,04-20-2016 15:03:10,4452,14596,false,722802795720634368
Twitter for iPhone,Thank you Indiana! Will be back soon!#Trump2016 #MakeAmericaGreatAgain https://t.co/pxvSL8cs3B,04-20-2016 22:50:04,4975,14251,false,722920297393995776
Twitter for iPhone,Had a meeting with the terrific @GovPenceIN of Indiana. So excited to campaign in his wonderful state! https://t.co/73uCyV6ql4,04-21-2016 01:58:17,5295,17454,false,722967660833722369
Twitter for iPhone,We are going to bring steel and manufacturing back to Indiana!,04-21-2016 01:58:27,5128,15647,false,722967703313612802
Twitter for iPhone,Thank you Maryland- what a great way to conclude the day! Will be back soon. #Trump2016 https://t.co/dNeTdMENdV https://t.co/JbJYYpEsmo,04-21-2016 02:26:19,3971,12127,false,722974716395425793
Twitter for iPhone,Cruz said Kasich should leave because he couldn't get to 1237. Now he can't get to 1237. Drop out LYIN' Ted.,04-21-2016 22:16:27,8421,22605,false,723274222907301888
Twitter for iPhone,I met Prince on numerous occasions. He was an amazing talent and wonderful guy. He will be greatly missed!,04-22-2016 15:00:11,6786,26178,false,723526822424678400
Twitter for iPhone,Thank you for the incredible support Maryland! This is a movement!#MakeAmericaGreatAgain #Trump2016https://t.co/Uyq4sTYb0l,04-22-2016 17:35:37,5471,15170,false,723565939162275840
Twitter for iPhone,Thank you @DonaldJTrumpJr! #Trump2016 #MakeAmericaGreatAgain https://t.co/FJXjkZAAQf https://t.co/0NQLzbwuFo,04-22-2016 22:21:03,3404,10706,false,723637770758033409
Twitter for iPhone,Thank you California! See you soon!#MakeAmericaGreatAgain #Trump2016https://t.co/uJCqbQYYWR https://t.co/8rqI4mQ3Tw,04-22-2016 23:33:20,4538,11983,false,723655961999736833
Twitter for iPhone,Thank you Indiana! Was great seeing everyone on Wednesday! I will be back soon! #Trump2016https://t.co/mWfLxYKPbk https://t.co/62DKEm5XVm,04-23-2016 00:03:07,4296,12650,false,723663455748763649
Twitter for iPhone,Thank you Pennsylvania! #Trump2016https://t.co/Y3UBsxBQmg https://t.co/ie23QdsVTe,04-23-2016 01:17:58,3902,11133,false,723682291843780608
Twitter for iPhone,Pennsylvania: Cast your vote for Trump for POTUS &amp; ALSO vote for the TRUMP DELEGATES in your congressional district! https://t.co/1utaLLMfUa,04-23-2016 13:58:30,7720,16064,false,723873688001589249
Twitter for iPhone,#MakeAmericaGreatAgainVideo: https://t.co/Dsa2v9X3ol https://t.co/aGUHmO98Xm,04-23-2016 14:44:49,3280,8849,false,723885342743494659
Twitter for iPhone,Thank you Waterbury Connecticut!#MakeAmericaGreatAgain #Trump2016https://t.co/5eZ5nVQbE9 https://t.co/OoQAAKWUUq,04-23-2016 16:10:15,2743,9042,false,723906843865698306
Twitter for iPhone,Thank you Bridgeport Connecticut!#MakeAmericaGreatAgain #Trump2016https://t.co/GCtTKnNq06 https://t.co/qcuDCyBzCN,04-23-2016 19:27:18,2443,7943,false,723956432991850498
Twitter for iPhone,Thank you Delaware! #Trump2016 #MakeAmericaGreatAgain #TrumpTrainhttps://t.co/qLXTzQPbEj https://t.co/ofhbM9bcOI,04-23-2016 19:30:58,3311,9189,false,723957355495473152
Twitter for iPhone,Lynne Ryan -- just read your great story in the NY Times -- I am proud of you. Thanks! https://t.co/zVmhYsd4ir,04-23-2016 20:29:50,4360,15071,false,723972167893966848
Twitter for iPhone,RT @DRUDGE_REPORT: DEAD HEAT: CLINTON VS TRUMP https://t.co/wqfQMEMQOj,04-25-2016 18:11:08,2497,0,true,724662038220423168
Twitter for iPhone,Thank you Warwick Rhode Island!#RIPrimary #VoteTrump https://t.co/V0d4CuS1xf https://t.co/GU3p28VMe0,04-25-2016 21:54:55,2753,8397,false,724718355102478336
Twitter for iPhone,Thank you West Chester Pennsylvania!#PAPrimary #VoteTrumphttps://t.co/Qva1QtmhpS https://t.co/CF9SYBqka7,04-25-2016 22:06:26,3184,9332,false,724721256969441280
Twitter for iPhone,Passing what was once a vibrant manufacturing area in Pennsylvania. So sad! #MakeAmericaGreatAgain https://t.co/RYWjgPh9Ja,04-25-2016 22:11:06,7763,20063,false,724722427297673217
Twitter for iPhone,Get out and VOTE tomorrow! We will MAKE AMERICA GREAT AGAIN! #CTPrimary #DEPrimary #MDPrimary #PAPrimary #RIPrimaryhttps://t.co/ndi8sZI1Gt,04-26-2016 01:28:08,4772,11051,false,724772013219405824
Twitter for iPhone,Thank you Wilkes-Barre Pennsylvania! #MakeAmericaGreatAgain #Trump2016 https://t.co/FJbNlidwJF,04-26-2016 01:52:16,4845,12977,false,724778089830580224
Twitter for iPhone,MAKE AMERICA GREAT AGAIN!https://t.co/xhwhJuV3aa https://t.co/2XWN52IpH2,04-26-2016 12:47:24,4053,10423,false,724942956306771968
Twitter for iPhone,Thank you @DonaldJTrumpJr &amp; @EricTrump. #Trump2016 https://t.co/CMfcrZjHgM,04-26-2016 13:33:24,4200,10282,false,724954532522917888
Twitter for iPhone,Thank you for the incredible support- Melania Barron Ivanka Jared Tiffany Don Vanessa Eric and Lara!https://t.co/mPGpPFiDl8,04-26-2016 16:18:18,4181,12773,false,724996031033806849
Twitter for iPhone,Lets go Pennsylvania! #VoteTrump https://t.co/TWQM8AV9p4,04-26-2016 18:02:10,2834,8393,false,725022169806327808
Twitter for iPhone,Six hours left to #VoteTrump Connecticut! https://t.co/U1kbLMwhNI,04-26-2016 18:03:39,2300,7190,false,725022546328969216
Twitter for iPhone,Thank you for a great day yesterday Rhode Island! #VoteTrumphttps://t.co/nAlgNIIdyo,04-26-2016 18:05:25,2403,8010,false,725022988026925058
Twitter for iPhone,You have until 8pm to #VoteTrump Delaware! https://t.co/GYeV6m1qOn,04-26-2016 18:12:06,2352,7386,false,725024671293423616
Twitter for iPhone,Lets #MakeAmericaGreatAgain Maryland! #VoteTrump https://t.co/ZttNAmk1QS,04-26-2016 18:12:15,2752,8633,false,725024710086524929
Twitter for iPhone,Thank you America! #Trump2016 https://t.co/KL7VZbM1jP,04-26-2016 19:55:15,7584,20456,false,725050631250173952
Twitter for iPhone,Thank you Maryland! #Trump2016 https://t.co/hH3h6bRMIs,04-27-2016 00:08:20,6763,18492,false,725114320993017858
Twitter for iPhone,Thank you Pennsylvania! #Trump2016 https://t.co/mucxspuHnV,04-27-2016 00:14:19,8158,21478,false,725115824206450688
Twitter for iPhone,Thank you Connecticut! #Trump2016 https://t.co/3GGoVXSZSf,04-27-2016 00:18:57,5939,18240,false,725116992907259904
Twitter for iPhone,Thank you Rhode Island! #Trump2016 https://t.co/EzCvm7yc0Y,04-27-2016 00:28:31,5706,18271,false,725119398881665026
Twitter for iPhone,Thank you Delaware! #Trump2016 https://t.co/FeXThmUWuo,04-27-2016 01:02:47,5246,17038,false,725128021473132546
Twitter for iPhone,Thank you! https://t.co/aYbOob1kiT,04-27-2016 17:35:19,2209,7818,false,725377800954220545
Twitter for iPhone,Thank you! WE will MAKE AMERICA GREAT AGAIN! https://t.co/aKxoD24IN9,04-27-2016 17:38:27,3519,10898,false,725378591567941632
Twitter for iPhone,Thanks! https://t.co/5jiSyvQiNj,04-27-2016 17:44:18,2428,8644,false,725380064272105472
Twitter for iPhone,Thanks Dave! https://t.co/NaPPQNjVi2,04-27-2016 17:46:35,2493,8922,false,725380639269228544
Twitter for iPhone,RT @AnnCoulter: GREATEST FOREIGN POLICY SPEECH SINCE WASHINGTON'S FAREWELL ADDRESS.,04-27-2016 17:57:48,5162,0,true,725383459284353025
Twitter for iPhone,Thank you Newt! https://t.co/FOh7qEnKUF,04-27-2016 18:35:37,4829,13793,false,725392976525037570
Twitter for iPhone,Agreed! https://t.co/biyldP3CIw,04-27-2016 18:51:08,9490,19830,false,725396879723384832
Twitter for iPhone,THANK YOU Connecticut Delaware Maryland Pennsylvania and Rhode Island! #MakeAmericaGreatAgain https://t.co/MGKh77wQt8,04-27-2016 20:22:25,4783,15081,false,725419855265026048
Twitter for iPhone,RT @DonaldJTrumpJr: An Honor to be in #Indiana w @realDonaldTrump @greta &amp; the legend Bobby Knight! I like our secret weapon better!!! htt…,04-27-2016 22:06:11,4821,0,true,725445969496694785
Twitter for iPhone,Join me on @greta- from Indianapolis Indiana at 7pmE! Enjoy! #Trump2016 https://t.co/gTyn8GLGil,04-27-2016 22:14:51,2476,8262,false,725448150547349504
Twitter for iPhone,Thank you for the endorsement Coach Bobby Knight! I will never forget it!https://t.co/FchYdKY4F8 https://t.co/MpRtRwv51u,04-28-2016 01:47:39,5514,15744,false,725501700933586946
Twitter for iPhone,Thank you Laura!  https://t.co/C1GHUJazn0,04-28-2016 01:50:05,3462,10702,false,725502314736422918
Twitter for iPhone,Thank you Evansville Indiana! #MakeAmericaGreatAgain https://t.co/Fn8ClNjUtr,04-28-2016 21:18:26,4463,12753,false,725796339255267328
Twitter for iPhone,#MakeAmericaGreatAgain https://t.co/53qHBKs7yA,04-28-2016 22:41:21,4354,11779,false,725817204743217152
Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016 https://t.co/ZHM5w7jnss,04-28-2016 23:11:58,4577,12320,false,725824909151199232
Twitter for iPhone,RT @AdrianaCohen16: Carly Fiorina no lifeboat for a fast-sinking @tedcruz campaign https://t.co/nHhENzFBck via @bostonherald @realdonaldtru…,04-29-2016 00:32:22,2196,0,true,725845144637837312
Twitter for iPhone,RT @newtgingrich: Seems out of touch w/ reality to announce a VP nominee before securing 1237 delegates. https://t.co/Hqx8MRyAjR https://t.…,04-29-2016 00:35:12,5449,0,true,725845855987617792
Twitter for iPhone,I will be interviewed on @foxandfriends with the legendary Coach Bobby Knight- tomorrow morning. Enjoy! #INDPrimary https://t.co/c9WVhfyMzs,04-29-2016 00:40:56,3913,13589,false,725847301172776960
Twitter for iPhone,New York Yankees President Randy Levine: 'End of the Republican Party' If Donald Trump Not Nominated.  https://t.co/HEXBZeejBc,04-29-2016 04:08:34,4270,11817,false,725899554273423360
Twitter for iPhone,Thank you Costa Mesa California! 31000 people tonight with thousands turned away. I will be back! #Trump2016 https://t.co/4P0tzvZn0e,04-29-2016 04:24:09,10128,30887,false,725903475133947904
Twitter for iPhone,Thank you Indiana! #Trump2016 https://t.co/WAuI0nRNzX,04-29-2016 16:04:46,7742,20118,false,726079789182808065
Twitter for iPhone,Trump locks down Delaware GOP delegates. #Trump2016 #MAGA https://t.co/sto7CYV1fw,04-30-2016 20:50:42,4384,11943,false,726514136838975494
Twitter for iPhone,Thank you Indiana! #Trump2016 https://t.co/shPWexfkVX,05-01-2016 13:59:20,6359,16955,false,726773001430163456
Twitter for iPhone,I watched Sen. Graham @FaceTheNation. Why don't they say that I ran him out of the race like a little boy and in the end he had no support?,05-01-2016 15:47:29,4018,13290,false,726800215718645760
Twitter for iPhone,Will be in Terre Haute Indiana in a short while -- big rally! See you soon!,05-01-2016 16:10:45,2804,10302,false,726806071210303488
Twitter for iPhone,I am on @FoxNewsSunday with Chris Wallace- his 20th year anniversary with #FNS throughout the day. Enjoy! https://t.co/hDzdDpZiRx,05-01-2016 16:29:26,3014,11740,false,726810772555350016
Twitter for iPhone,.@KarlRove is a failed Jeb Bushy. Never says anything good &amp; never will even after I beat Hillary. Shouldn't be on the air!,05-01-2016 20:06:16,3713,12322,false,726865339947073536
Twitter for iPhone,Thank you Terre Haute Indiana!#MakeAmericaGreatAgain https://t.co/O6ELhlae3h,05-01-2016 21:29:09,3840,13632,false,726886198027935745
Twitter for iPhone,Thank you Fort Wayne Indiana!#Trump2016 #INPrimary https://t.co/mDGrmMmk5T,05-01-2016 21:31:05,6001,17844,false,726886687276699648
Twitter for iPhone,Join me in Carmel Indiana- tomorrow at 4pm! #INPrimary https://t.co/tfW6B0eZDm https://t.co/ZiofZ2D6ck,05-01-2016 23:37:17,3886,11110,false,726918444931776512
Twitter for iPhone,I will be campaigning in Indiana all day. Things are looking great and the support of Bobby Knight has been so amazing. Today will be fun!,05-02-2016 14:27:51,4196,16092,false,727142563010891776
Twitter for iPhone,I will defeat Crooked Hillary Clinton on 11/8/2016. #Trump2016#MakeAmericaGreatAgain https://t.co/HtwD1FGn9e,05-02-2016 16:16:14,11322,28151,false,727169840776118272
Twitter for iPhone,Honored to have received the endorsement of Lou Holtz - a great guy! #INPrimary #Trump2016 https://t.co/AeGyODb37O,05-02-2016 19:57:55,10622,26372,false,727225626575421440
Twitter for iPhone,Thank you Carmel Indiana! Get out &amp; #VoteTrump tomorrow! #INPrimary #MakeAmericaGreatAgain https://t.co/j07c4oYryG,05-02-2016 21:42:54,2929,9524,false,727252046286450689
Twitter for iPhone,RT @DonaldJTrumpJr: Donald Trump Jr. On The Record: Why Trump International Hotels And Residences Are Still Winning via @forbes https://t.c…,05-02-2016 21:47:59,2235,0,true,727253325524164608
Twitter for iPhone,THANK YOU AMERICA!#MakeAmericaGreatAgain https://t.co/PvhGP2HmbN,05-02-2016 21:50:17,4416,12639,false,727253907567726592
